ticket_id,created_date,resolved_date,first_response_date,category,priority,status,department_id,agent_id,reopened_flag,resolution_notes
4218,2024-12-20 15:39:57,2024-12-24 09:59:26,2024-12-20 16:19:52,Software,Medium,Resolved,5,5,0,Magni nihil amet beatae eligendi eligendi.
4219,2024-01-02 15:46:59,2024-01-03 22:46:38,2024-01-02 21:13:09,Network,Low,Resolved,1,1,1,Exercitationem cumque beatae voluptate eum.
4220,2025-11-08 16:57:42,2025-11-13 02:31:32,2025-11-08 20:51:19,Network,Low,Resolved,5,1,0,Qui cupiditate aperiam facere quo labore.
4221,2024-08-19 19:25:51,2024-08-20 14:47:50,2024-08-19 21:09:33,Software,Medium,Resolved,1,4,0,Ut nam officia autem.
4222,2025-02-21 15:10:48,2025-03-06 01:41:45,2025-02-21 17:43:04,Other,Low,Resolved,1,3,1,Voluptatem possimus enim placeat a itaque soluta.
4223,2025-08-07 18:53:15,2025-08-08 00:30:26,2025-08-07 20:11:58,Network,High,Resolved,4,17,0,Praesentium delectus delectus exercitationem veniam similique officia.
4224,2024-09-23 15:19:00,2024-09-25 05:40:57,2024-09-23 17:56:29,Other,Medium,Resolved,5,7,0,Illo dignissimos temporibus labore.
4225,2025-01-29 09:38:25,2025-01-30 22:25:01,2025-01-29 11:10:23,Software,Low,Resolved,2,20,0,Architecto quo magni asperiores.
4226,2024-02-10 16:08:51,2024-02-13 18:31:10,2024-02-10 17:45:31,Hardware,Medium,Resolved,7,18,0,Eius aliquam molestias quaerat officiis.
4227,2026-01-16 10:14:54,2026-01-16 15:07:12,2026-01-16 11:15:54,Network,High,Resolved,5,9,0,Libero culpa accusantium ipsam error.
4228,2024-03-25 14:15:00,2024-03-26 02:14:10,2024-03-25 19:59:23,Software,Low,Resolved,1,12,0,Iste repellendus nemo.
4229,2025-02-07 12:26:31,2025-02-07 23:06:21,2025-02-07 14:10:44,Hardware,High,Resolved,4,1,0,Corrupti dolore aliquam corrupti.
4230,2024-12-28 16:37:38,2024-12-28 19:25:51,2024-12-28 18:11:54,Network,High,Resolved,1,9,0,Saepe reiciendis quae suscipit laudantium.
4231,2024-03-28 17:36:40,2024-03-29 06:27:02,2024-03-28 18:15:18,Hardware,High,Resolved,1,13,0,Aspernatur distinctio architecto.
4232,2024-06-21 12:56:21,2024-06-21 19:02:33,2024-06-21 13:24:42,Access,High,Resolved,1,4,0,Numquam maiores sapiente odio omnis aperiam.
4233,2024-06-28 09:40:02,2024-06-29 01:08:26,2024-06-28 11:20:12,Network,High,Resolved,8,1,0,Dicta aut quis voluptates nobis atque.
4234,2024-07-19 10:16:09,2024-07-20 11:06:42,2024-07-19 15:36:17,Other,Low,Resolved,5,2,0,Expedita minima nisi sequi hic blanditiis tempora.
4235,2025-05-19 16:50:56,2025-05-20 10:40:39,2025-05-19 19:38:08,Software,Medium,Reopened,5,9,1,Dolores iure totam odit illo corrupti.
4236,2024-03-14 17:56:53,2024-03-17 05:46:51,2024-03-14 18:55:38,Hardware,Medium,Resolved,8,8,0,Rem sunt facilis asperiores provident hic.
4237,2025-12-07 13:52:31,2025-12-08 03:08:55,2025-12-07 14:13:52,Hardware,High,Resolved,2,1,0,Voluptate ullam aliquam ea dolores pariatur.
4238,2026-02-21 16:58:37,2026-02-23 17:30:26,2026-02-21 20:02:20,Hardware,Medium,Resolved,5,8,0,Repudiandae expedita itaque repudiandae quos.
4239,2024-04-02 15:45:56,2024-04-02 20:31:45,2024-04-02 16:42:20,Network,High,Resolved,1,3,0,Dolore veniam debitis suscipit quis in similique unde.
4240,2025-04-17 09:58:47,2025-04-18 16:31:41,2025-04-17 10:12:56,Hardware,High,Resolved,2,13,0,Natus voluptatem nulla cum beatae natus nostrum.
4241,2026-01-26 13:27:18,2026-01-27 07:31:46,2026-01-26 15:02:00,Hardware,Medium,Resolved,4,3,0,Sunt hic dicta qui.
4242,2024-03-08 11:33:20,2024-03-10 20:14:41,2024-03-08 14:01:36,Access,Low,Resolved,2,15,0,Cumque perferendis amet sunt mollitia earum quam voluptatem.
4243,2025-08-19 12:17:10,2025-08-19 19:42:40,2025-08-19 13:17:46,Network,High,Resolved,2,7,0,Laudantium eveniet tenetur rem veritatis provident.
4244,2025-09-12 10:52:06,2025-09-14 18:10:19,2025-09-12 13:13:33,Software,Low,Resolved,8,9,0,Maxime aperiam cupiditate laboriosam vel magni aliquam.
4245,2025-09-01 13:43:52,2025-09-01 18:11:59,2025-09-01 14:31:20,Software,Critical,Reopened,6,11,1,Odio deserunt blanditiis aliquid.
4246,2025-07-14 10:28:50,2025-07-14 18:26:58,2025-07-14 15:53:11,Software,High,Resolved,1,17,0,Quaerat dolore rerum excepturi fugit maxime.
4247,2025-03-13 10:38:33,2025-03-13 17:27:10,2025-03-13 11:44:17,Access,High,Resolved,8,7,0,Deserunt voluptas culpa doloremque delectus ipsa vitae.
4248,2025-11-25 15:24:18,2025-11-26 01:05:22,2025-11-25 16:53:48,Network,Medium,Resolved,1,3,0,Alias rem id ducimus excepturi.
4249,2024-09-01 16:24:44,2024-09-01 18:19:37,2024-09-01 17:02:48,Other,Critical,Resolved,7,4,0,Laborum rem quos quas dicta autem libero aliquid.
4250,2024-10-02 17:53:58,2024-10-03 05:58:36,2024-10-02 19:51:35,Other,High,Resolved,1,10,0,Temporibus quod harum itaque repellendus ab.
4251,2024-07-16 12:41:36,,2024-07-16 14:19:49,Network,High,Open,2,7,0,
4252,2024-04-26 11:14:04,2024-04-28 01:27:18,2024-04-26 14:47:00,Other,Low,Resolved,6,9,0,Repellat quos laboriosam a necessitatibus veritatis dolores.
4253,2025-09-23 13:33:50,,2025-09-23 16:20:06,Hardware,Low,In Progress,7,6,0,
4254,2024-05-03 14:35:43,,2024-05-03 16:19:38,Software,Medium,In Progress,1,20,0,
4255,2024-08-11 16:54:10,2024-08-11 17:37:24,2024-08-11 17:19:26,Network,Critical,Closed,1,14,0,Excepturi quidem quae est non illo.
4256,2025-06-14 18:37:46,,2025-06-14 21:48:29,Software,Medium,In Progress,1,7,1,
4257,2024-04-10 15:53:34,2024-04-11 17:01:10,2024-04-10 17:33:54,Software,High,Resolved,1,7,0,Veritatis molestiae repellendus vitae ad incidunt quam libero.
4258,2025-10-24 12:56:52,2025-10-24 19:45:38,2025-10-24 17:13:08,Hardware,High,Resolved,4,7,0,Iusto sed exercitationem minima.
4259,2026-02-25 15:54:48,2026-02-27 19:00:00,2026-02-26 02:11:33,Other,Low,Resolved,5,14,0,Excepturi vero reiciendis delectus harum iure.
4260,2024-11-13 09:41:31,2024-11-13 16:33:58,2024-11-13 11:03:29,Other,High,Resolved,1,17,0,Numquam in magni architecto nulla.
4261,2025-06-23 12:26:54,2025-06-25 23:42:19,2025-06-23 15:39:13,Other,High,Resolved,8,1,0,Explicabo aliquam ea consequuntur doloribus enim ipsa.
4262,2025-05-24 15:42:08,,2025-05-24 16:53:43,Other,High,Open,8,7,0,
4263,2024-01-21 10:05:39,2024-02-02 05:11:43,2024-01-21 11:13:20,Hardware,Low,Resolved,4,19,0,Saepe eius ducimus tempore cumque accusantium aperiam.
4264,2025-08-27 11:36:47,2025-08-30 19:20:56,2025-08-27 14:42:31,Other,Low,Closed,4,11,0,Debitis amet voluptates sequi officia.
4265,2025-06-02 10:20:16,2025-06-03 15:05:27,2025-06-02 10:33:12,Software,High,Resolved,8,8,0,Corrupti nihil dignissimos occaecati cumque beatae id.
4266,2025-02-18 16:09:15,,2025-02-18 18:34:51,Network,Medium,Open,6,4,0,
4267,2025-08-30 12:48:00,2025-08-30 14:15:52,2025-08-30 13:09:48,Hardware,High,Resolved,3,7,0,Tempore nihil nam architecto iste consequatur.
4268,2025-03-02 16:41:15,2025-03-03 00:17:39,2025-03-02 19:32:13,Software,Medium,Resolved,6,7,0,Ex occaecati sint vel ab.
4269,2024-09-02 17:22:47,2024-09-05 05:03:23,2024-09-02 20:44:13,Software,Medium,Resolved,1,10,0,Inventore suscipit libero aperiam deleniti.
4270,2025-08-14 08:58:58,2025-08-14 12:18:16,2025-08-14 11:34:02,Hardware,High,Resolved,1,7,0,Corrupti consequuntur commodi consectetur amet magni amet aliquam.
4271,2024-10-31 09:19:32,2024-11-01 20:32:22,2024-10-31 14:04:02,Other,Low,Resolved,3,3,0,Sit a dicta reprehenderit iste.
4272,2025-12-18 17:52:29,2025-12-24 23:04:10,2025-12-18 20:32:30,Other,Medium,Resolved,4,3,0,Dolore adipisci eligendi vero quidem voluptatum.
4273,2025-09-19 08:18:01,2025-09-19 14:10:55,2025-09-19 09:14:47,Network,Medium,Resolved,4,7,0,Amet consectetur rerum quo.
4274,2024-02-13 14:14:16,2024-02-13 15:21:18,2024-02-13 14:46:32,Hardware,Critical,Resolved,8,3,0,Voluptatum vero delectus consectetur.
4275,2026-01-02 11:28:09,2026-01-02 19:03:07,2026-01-02 13:07:04,Software,Medium,Resolved,4,4,0,Blanditiis quia nam omnis eius placeat.
4276,2025-08-29 12:47:55,2025-08-30 02:50:15,2025-08-29 15:47:10,Access,Medium,Resolved,8,11,0,A sint enim nisi repudiandae quasi accusamus quaerat.
4277,2024-10-03 10:18:15,2024-10-03 11:04:13,2024-10-03 11:11:30,Software,Critical,Resolved,2,10,0,Aperiam harum asperiores consectetur.
4278,2025-10-27 10:19:19,2025-10-27 19:29:37,2025-10-27 11:56:36,Access,Medium,Resolved,7,19,0,Incidunt modi eaque a natus accusantium autem.
4279,2025-11-30 09:20:22,2025-12-04 09:08:22,2025-11-30 11:59:04,Other,Medium,Resolved,1,19,0,Perferendis repudiandae suscipit laboriosam.
4280,2025-10-22 11:58:38,,2025-10-22 13:20:16,Software,High,In Progress,1,9,0,
4281,2024-12-28 18:25:35,2024-12-29 02:10:04,2024-12-28 22:01:23,Software,Medium,Resolved,3,8,0,Cumque repellendus similique nemo.
4282,2024-02-24 10:17:11,2024-02-28 01:31:46,2024-02-24 11:54:17,Access,Medium,Resolved,1,14,0,Aut temporibus vero culpa fuga dolores unde in.
4283,2024-10-02 12:48:36,2024-10-03 21:55:41,2024-10-02 14:28:22,Network,Medium,Resolved,7,10,1,Doloribus quia delectus provident quos delectus.
4284,2025-03-09 13:27:58,2025-03-09 15:04:24,2025-03-09 14:23:07,Software,High,Resolved,3,7,0,Totam dolor maxime quam tempora.
4285,2025-10-14 12:26:11,2025-10-14 23:46:16,2025-10-14 12:53:06,Access,High,Resolved,5,7,0,Ad nulla beatae sapiente aspernatur inventore harum.
4286,2024-02-11 11:31:30,2024-02-12 05:55:28,2024-02-11 14:17:43,Hardware,Medium,Closed,8,2,0,Mollitia odio optio.
4287,2025-08-08 15:35:49,2025-08-11 20:20:25,2025-08-08 21:41:11,Other,Low,Resolved,5,13,0,Odio placeat ipsa maiores natus provident.
4288,2025-03-19 12:38:34,,2025-03-19 12:46:42,Access,Critical,Open,1,3,0,
4289,2025-01-03 12:38:14,2025-01-05 04:25:03,2025-01-03 15:14:28,Other,Medium,Resolved,4,8,0,Aperiam nostrum a esse aliquam voluptas eligendi.
4290,2025-01-11 15:00:05,2025-01-12 11:33:12,2025-01-11 16:35:09,Software,High,Resolved,8,19,0,Alias fugit repellat quo dolorum iure.
4291,2024-04-24 18:38:08,2024-04-25 04:15:19,2024-04-24 20:39:34,Software,Medium,Resolved,8,4,0,Nulla rerum impedit aperiam.
4292,2025-10-02 14:52:45,2025-10-03 04:55:29,2025-10-02 18:09:02,Other,Medium,Resolved,5,3,0,Quod atque esse et sint nesciunt architecto tempora.
4293,2026-02-19 15:52:16,,2026-02-19 16:50:34,Network,Medium,Open,1,2,0,
4294,2025-09-24 10:59:20,2025-09-25 11:34:53,2025-09-24 12:41:00,Network,Medium,Resolved,7,19,0,Doloribus dolorem architecto.
4295,2025-03-29 13:37:59,2025-03-29 16:47:10,2025-03-29 15:15:50,Software,High,Resolved,1,12,0,Dolor aspernatur illo ducimus illum sint tempore.
4296,2025-07-20 14:39:03,2025-07-22 01:20:40,2025-07-20 15:35:34,Hardware,Low,Closed,6,6,0,Quibusdam voluptates odio nihil harum.
4297,2024-01-29 13:25:56,2024-01-29 22:10:09,2024-01-29 14:47:12,Hardware,Medium,Resolved,3,18,0,Iste molestias dignissimos.
4298,2024-04-05 13:47:11,2024-04-07 06:45:24,2024-04-06 09:22:31,Other,Medium,Resolved,6,5,0,Sunt blanditiis tempore quisquam officia illum ab aut.
4299,2025-04-29 14:36:54,2025-04-30 03:45:47,2025-04-29 16:41:41,Other,High,Resolved,4,1,0,Sit eum fugit corporis provident.
4300,2025-08-03 14:04:40,2025-08-06 05:17:42,2025-08-03 18:40:55,Hardware,Low,Resolved,5,5,0,Aperiam occaecati quae quaerat saepe.
4301,2025-08-27 13:55:48,2025-08-28 07:31:48,2025-08-27 20:37:29,Software,Low,Resolved,5,2,0,Tenetur provident sint officiis quasi minima.
4302,2025-01-03 16:31:03,2025-01-04 00:10:13,2025-01-03 19:29:47,Software,Medium,Resolved,2,13,0,Possimus natus atque deleniti.
4303,2024-12-12 14:15:06,2024-12-12 16:38:25,2024-12-12 15:08:04,Hardware,Critical,Resolved,6,1,0,Doloribus illo ipsam aliquam laboriosam dignissimos debitis.
4304,2025-06-29 09:12:27,2025-06-29 19:11:05,2025-06-29 12:44:25,Access,Medium,Resolved,4,17,0,Recusandae doloremque iusto sunt deleniti aperiam optio.
4305,2025-11-03 14:45:10,2025-11-03 19:14:53,2025-11-03 15:49:18,Hardware,Medium,Resolved,5,12,0,Doloribus illum error iste distinctio soluta.
4306,2024-03-29 19:41:13,2024-03-29 23:28:18,2024-03-29 20:21:18,Access,High,Resolved,1,2,0,Molestias nemo laboriosam corporis ut sapiente architecto.
4307,2024-10-09 15:43:17,2024-10-18 15:38:07,2024-10-09 19:08:48,Other,Low,Resolved,8,3,0,Perferendis quod quis ipsam dignissimos modi.
4308,2024-09-25 17:29:25,2024-09-26 03:05:40,2024-09-26 00:51:42,Software,Medium,Reopened,8,19,1,Illo amet fugit odit laborum.
4309,2025-10-13 15:05:50,2025-10-25 01:59:29,2025-10-13 21:35:50,Software,Low,Resolved,3,1,0,Repudiandae nulla quos distinctio unde facilis mollitia.
4310,2024-06-12 17:11:52,2024-06-12 21:38:06,2024-06-12 20:37:32,Network,Medium,Resolved,8,10,0,In odio facilis repudiandae accusantium magnam.
4311,2024-10-24 17:06:35,2024-10-26 01:01:53,2024-10-24 19:20:53,Network,Low,Closed,2,7,0,Quo nihil atque ducimus nobis aliquam.
4312,2026-02-26 10:49:56,2026-02-27 01:18:00,2026-02-26 20:00:57,Software,Medium,Resolved,5,19,0,Rerum tenetur distinctio non.
4313,2025-08-12 15:14:06,2025-08-14 16:54:46,2025-08-12 20:46:40,Hardware,Low,Resolved,1,17,0,Nihil quos a nihil aut.
4314,2024-05-03 13:31:04,,2024-05-03 15:17:42,Software,Medium,Open,4,17,0,
4315,2024-12-03 10:27:35,2024-12-03 11:40:12,2024-12-03 14:37:12,Hardware,High,Resolved,4,12,0,Nulla modi nesciunt debitis quod error.
4316,2024-12-11 18:18:59,2024-12-11 22:21:29,2024-12-11 19:00:09,Access,Medium,Resolved,8,19,0,Inventore nostrum iure ipsum assumenda cumque.
4317,2026-02-26 17:54:34,,2026-02-26 21:04:06,Software,High,In Progress,8,11,0,
4318,2025-04-08 13:42:06,2025-04-09 11:46:15,2025-04-08 16:36:12,Access,Medium,Resolved,2,1,0,Ipsum minus exercitationem soluta voluptatum fugiat quo.
4319,2025-07-27 11:41:49,2025-07-27 13:07:13,2025-07-27 14:07:45,Network,Medium,Resolved,3,1,0,Officia quas asperiores deserunt odio.
4320,2025-07-14 19:22:04,2025-07-14 23:05:59,2025-07-14 23:32:26,Network,High,Resolved,2,2,0,Quis nisi dicta iste quasi quidem impedit consequatur.
4321,2024-02-15 11:07:57,,2024-02-15 14:19:50,Software,Medium,Open,8,1,0,
4322,2025-03-08 10:36:10,2025-03-09 06:28:28,2025-03-08 11:22:58,Access,Medium,Resolved,8,15,0,Eum aspernatur esse quo corrupti.
4323,2026-01-02 13:28:51,2026-01-03 09:46:15,2026-01-02 18:25:29,Hardware,Low,Resolved,4,9,1,Voluptatem perferendis veritatis omnis optio illum.
4324,2025-04-12 12:15:30,2025-04-14 17:49:32,2025-04-12 15:06:57,Access,Medium,Resolved,6,2,0,Voluptatibus odit voluptate repudiandae amet ducimus.
4325,2025-07-31 12:07:54,2025-08-02 18:08:26,2025-07-31 16:40:05,Software,Low,Resolved,2,14,0,Dolorem distinctio quasi facilis eaque.
4326,2024-03-12 13:55:13,2024-03-13 03:08:43,2024-03-12 15:45:07,Software,Medium,Resolved,6,3,0,Incidunt harum accusantium a quas expedita tempore vero.
4327,2025-12-28 11:13:37,2026-01-06 12:37:02,2025-12-28 14:50:42,Software,Low,Resolved,6,7,0,Ducimus fuga temporibus alias asperiores eos.
4328,2024-11-03 15:17:18,,2024-11-03 15:27:50,Software,Critical,In Progress,8,7,0,
4329,2025-04-28 15:16:52,2025-05-01 17:27:44,2025-04-28 19:51:47,Hardware,Medium,Resolved,8,9,0,Nulla vero itaque velit animi.
4330,2024-05-04 18:03:15,,2024-05-04 19:16:53,Access,High,In Progress,8,7,0,
4331,2026-02-03 19:22:01,,2026-02-04 00:00:03,Access,Low,Open,1,12,0,
4332,2025-01-12 19:06:38,2025-01-15 10:20:50,2025-01-12 22:19:36,Software,Medium,Resolved,6,15,0,Mollitia amet adipisci ullam.
4333,2024-09-17 10:21:00,,2024-09-17 11:10:08,Software,High,Open,4,16,0,
4334,2024-11-01 18:26:27,2024-11-02 18:11:40,2024-11-01 19:28:57,Access,Low,Resolved,2,1,0,Dignissimos perspiciatis non iure dicta iusto animi.
4335,2024-04-27 17:06:06,2024-04-28 05:57:38,2024-04-27 17:51:15,Access,Critical,Resolved,4,1,0,Impedit ad repellendus quis soluta commodi.
4336,2025-07-28 11:11:46,2025-07-28 19:36:44,2025-07-28 12:01:49,Hardware,Critical,Resolved,1,3,0,Fugit voluptatem ipsa perspiciatis quae rerum.
4337,2024-10-31 08:22:51,2024-11-01 02:25:38,2024-10-31 11:09:54,Software,Medium,Closed,4,7,0,Nobis cumque iure quidem expedita numquam facilis rem.
4338,2026-02-16 13:50:08,2026-02-16 19:08:05,2026-02-16 15:37:28,Access,Medium,Resolved,1,19,0,Accusantium magni saepe quidem.
4339,2024-10-15 18:46:22,,2024-10-15 21:24:26,Software,Medium,Open,1,16,0,
4340,2024-05-28 18:06:17,2024-05-28 20:42:31,2024-05-28 21:07:58,Hardware,Medium,Resolved,6,14,0,Iste deleniti eius dignissimos culpa.
4341,2025-06-14 16:54:36,2025-06-15 08:53:08,2025-06-14 18:52:34,Software,Medium,Resolved,8,3,0,Ullam quis similique quo.
4342,2024-05-11 16:20:44,,2024-05-12 01:34:31,Software,Low,Open,1,10,0,
4343,2025-12-23 14:52:10,2025-12-23 16:52:49,2025-12-23 15:43:21,Software,High,Resolved,5,12,0,Doloremque id iusto ipsa molestias.
4344,2024-04-02 10:58:02,2024-04-02 21:17:33,2024-04-02 11:55:50,Software,High,Resolved,8,19,0,Quo eum esse amet pariatur.
4345,2025-03-04 12:42:27,2025-03-05 06:42:05,2025-03-04 15:21:21,Software,Medium,Resolved,2,3,0,Ullam ipsum nobis sit ducimus.
4346,2024-10-12 18:13:10,2024-10-13 02:46:41,2024-10-12 18:44:19,Software,High,Resolved,1,9,0,Enim quos qui nostrum odit amet.
4347,2025-10-11 10:19:25,,2025-10-11 11:31:26,Hardware,Critical,Open,5,7,0,
4348,2025-09-24 18:12:27,2025-09-25 13:55:23,2025-09-24 22:26:37,Software,Low,Resolved,4,7,0,At accusamus ipsam temporibus itaque.
4349,2026-02-08 08:20:29,,2026-02-08 08:51:22,Other,High,In Progress,2,1,0,
4350,2025-11-04 18:13:20,2025-11-07 12:42:14,2025-11-05 14:02:47,Software,Low,Resolved,1,9,0,Voluptatibus molestias odit.
4351,2024-02-14 15:35:21,2024-02-14 16:45:58,2024-02-14 16:14:51,Network,Critical,Resolved,1,5,0,Magni alias in et laboriosam sint necessitatibus.
4352,2026-01-28 12:49:11,2026-01-28 23:15:19,2026-01-28 14:28:28,Other,Critical,Resolved,5,3,0,Vel doloremque quo voluptatem aliquam placeat.
4353,2026-02-24 08:08:35,2026-02-24 13:45:45,2026-02-24 09:44:43,Hardware,High,Resolved,5,1,0,Aliquam incidunt dolores numquam ex repudiandae.
4354,2025-08-16 10:04:41,,2025-08-16 10:15:27,Software,Critical,In Progress,7,4,0,
4355,2025-02-22 14:11:24,2025-02-22 23:59:07,2025-02-22 17:25:19,Software,Medium,Resolved,1,18,0,Quas cumque magnam voluptatum.
4356,2025-09-05 13:29:14,2025-09-08 16:50:36,2025-09-05 16:45:33,Hardware,Medium,Resolved,1,1,0,Impedit ratione soluta.
4357,2025-12-14 13:53:38,2025-12-14 14:47:32,2025-12-14 16:57:23,Hardware,High,Resolved,5,6,0,Voluptas numquam ratione facere quisquam earum necessitatibus.
4358,2024-03-19 17:18:26,2024-03-20 00:11:32,2024-03-19 19:29:32,Access,Medium,Resolved,1,18,0,Ex omnis odit assumenda minus sunt.
4359,2024-03-04 08:18:33,2024-03-04 09:32:15,2024-03-04 08:54:01,Hardware,High,Resolved,5,7,0,Pariatur sit aliquam nostrum corporis atque.
4360,2024-04-23 14:43:00,2024-04-24 12:54:58,2024-04-23 17:28:41,Software,Medium,Resolved,3,3,0,Voluptas adipisci a repudiandae voluptatem tenetur modi.
4361,2025-01-19 09:12:57,2025-01-19 21:25:59,2025-01-19 10:16:27,Software,Medium,Closed,5,1,0,Deleniti nisi voluptatem expedita iusto.
4362,2024-09-13 19:43:33,2024-09-15 03:40:29,2024-09-14 02:22:02,Software,Low,Resolved,2,15,0,Quisquam debitis occaecati eaque fugiat.
4363,2025-06-15 13:13:34,,2025-06-15 19:48:35,Network,Medium,Open,4,1,0,
4364,2026-01-30 11:39:14,2026-01-30 16:10:22,2026-01-30 13:18:40,Network,High,Resolved,4,7,0,Temporibus pariatur accusamus voluptatum magni quia.
4365,2025-01-11 16:48:51,2025-01-12 13:54:04,2025-01-11 17:02:38,Software,High,Resolved,5,15,0,Dicta porro occaecati ipsa reiciendis ipsam praesentium.
4366,2024-06-11 14:37:50,2024-06-19 23:57:26,2024-06-11 18:01:42,Hardware,Low,Resolved,2,3,0,Dolorem enim doloribus odit eos.
4367,2024-08-16 15:52:59,2024-08-18 02:48:18,2024-08-16 18:32:02,Access,Medium,Resolved,4,3,0,Ratione eum repellat optio rem hic aliquam.
4368,2025-12-16 16:43:42,2025-12-17 06:11:42,2025-12-16 19:15:08,Software,Medium,Resolved,2,1,0,Delectus veniam et aspernatur laborum eveniet necessitatibus corrupti.
4369,2025-01-29 12:11:30,2025-01-29 18:41:32,2025-01-29 13:54:39,Network,Medium,Resolved,4,6,0,Nostrum praesentium consequuntur sed.
4370,2024-05-13 13:07:36,,2024-05-13 14:22:09,Access,Medium,Open,1,20,0,
4371,2024-10-31 12:28:30,2024-10-31 18:00:50,2024-10-31 17:36:50,Hardware,High,Closed,4,10,0,Reprehenderit repudiandae dicta ipsam sunt.
4372,2024-07-22 09:37:50,2024-07-23 02:59:25,2024-07-22 12:09:02,Software,Medium,Resolved,1,18,0,Nam maiores vel voluptate at.
4373,2024-04-30 15:32:54,2024-04-30 21:14:11,2024-04-30 18:43:22,Hardware,Medium,Resolved,5,1,0,Esse veniam repellendus sit earum.
4374,2025-11-21 19:57:19,2025-11-22 00:53:15,2025-11-21 22:45:24,Access,Medium,Closed,2,12,0,Harum ad occaecati at occaecati labore similique.
4375,2025-04-25 08:29:02,2025-04-25 14:15:59,2025-04-25 08:43:12,Access,High,Closed,4,7,0,Quae aperiam veniam perferendis laborum.
4376,2024-08-12 19:23:32,2024-08-13 02:01:21,2024-08-12 20:34:58,Hardware,High,Resolved,6,15,0,Provident totam unde quisquam impedit omnis.
4377,2025-03-18 15:44:16,2025-03-19 14:17:15,2025-03-18 17:18:00,Software,Medium,Resolved,4,8,0,Error aliquid eveniet fugiat ipsam numquam adipisci sunt.
4378,2025-06-13 19:49:59,2025-06-14 20:22:53,2025-06-13 21:47:53,Software,Low,Resolved,5,16,0,Nemo fuga sit repudiandae facere.
4379,2024-11-23 18:53:18,2024-11-26 02:50:11,2024-11-23 22:34:56,Hardware,Low,Resolved,3,17,0,Vel et est molestiae.
4380,2025-09-06 14:44:56,2025-09-06 21:21:12,2025-09-06 17:50:56,Access,Medium,Resolved,2,8,1,Necessitatibus quis ipsum quisquam iusto cum.
4381,2024-03-17 13:38:55,2024-03-18 20:53:57,2024-03-17 18:15:33,Access,Low,Resolved,3,14,0,Deleniti veritatis quasi accusantium.
4382,2024-03-13 17:44:27,2024-03-15 22:26:59,2024-03-14 06:50:14,Network,Low,Resolved,2,13,0,In vero laborum optio suscipit.
4383,2024-09-06 19:33:27,2024-09-06 22:59:35,2024-09-06 19:55:27,Network,Critical,Resolved,3,4,0,Nemo quod delectus.
4384,2025-06-28 14:26:21,2025-06-28 15:20:04,2025-06-28 15:21:10,Network,High,Resolved,4,13,0,Omnis architecto placeat hic.
